# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-06-25 19:59:27 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01570500 Susquehanna River at Harrisburg, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01570500
#            TS   parameter     Description
#        122065       00060     Discharge, cubic feet per second
#        122066       00065     Gage height, feet
#        122072       00045     Precipitation, total, inches
#        122073       00010     Temperature, water, degrees Celsius, WALNUT ST PIER
#        122074       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, WALNUT ST PIER
#        122075       00400     pH, water, unfiltered, field, standard units, WALNUT ST PIER
#        122076       00300     Dissolved oxygen, water, unfiltered, milligrams per liter, WALNUT ST PIER
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	122065_00060	122065_00060_cd	122066_00065	122066_00065_cd	122073_00010	122073_00010_cd	122074_00095	122074_00095_cd
USGS	01570500	2017-09-29 09:30	EDT	5060	A	3.12	A	20.8	A	370	A
USGS	01570500	2017-09-29 10:00	EDT	5060	A	3.12	A	20.8	A	371	A
USGS	01570500	2017-09-29 10:30	EDT	5060	A	3.12	A	20.8	A	371	A
USGS	01570500	2017-09-29 11:00	EDT	5060	A	3.12	A	21.0	A	371	A
USGS	01570500	2017-09-29 11:30	EDT	5060	A	3.12	A	21.2	A	371	A
USGS	01570500	2017-09-29 12:00	EDT	5060	A	3.12	A	21.4	A	371	A
USGS	01570500	2017-09-29 12:30	EDT	5060	A	3.12	A	21.7	A	371	A
USGS	01570500	2017-09-29 13:00	EDT	4960	A	3.11	A	22.0	A	371	A
USGS	01570500	2017-09-29 13:30	EDT	4960	A	3.11	A	22.2	A	371	A
USGS	01570500	2017-09-29 14:00	EDT	4960	A	3.11	A	22.5	A	371	A
USGS	01570500	2017-09-29 14:30	EDT	4960	A	3.11	A	22.8	A	372	A
USGS	01570500	2017-09-29 15:00	EDT	4960	A	3.11	A	23.0	A	372	A
USGS	01570500	2017-09-29 15:30	EDT	4960	A	3.11	A	23.2	A	372	A
USGS	01570500	2017-09-29 16:00	EDT	4960	A	3.11	A	23.3	A	373	A
USGS	01570500	2017-09-29 16:30	EDT	4960	A	3.11	A	23.5	A	373	A
USGS	01570500	2017-09-29 17:00	EDT	4960	A	3.11	A	23.6	A	373	A
USGS	01570500	2017-09-29 17:30	EDT	4960	A	3.11	A	23.6	A	375	A
USGS	01570500	2017-09-29 18:00	EDT	4960	A	3.11	A	23.5	A	374	A
USGS	01570500	2017-09-29 18:30	EDT	4960	A	3.11	A	23.5	A	374	A
USGS	01570500	2017-09-29 19:00	EDT	4960	A	3.11	A	23.3	A	375	A
USGS	01570500	2017-09-29 19:30	EDT	4960	A	3.11	A	23.2	A	375	A
USGS	01570500	2017-09-29 20:00	EDT	4960	A	3.11	A	23.0	A	375	A
USGS	01570500	2017-09-29 20:30	EDT	4960	A	3.11	A	22.8	A	376	A
USGS	01570500	2017-09-29 21:00	EDT	4960	A	3.11	A	22.6	A	376	A
USGS	01570500	2017-09-29 21:30	EDT	4960	A	3.11	A	22.4	A	377	A
USGS	01570500	2017-09-29 22:00	EDT	4960	A	3.11	A	22.2	A	378	A
USGS	01570500	2017-09-29 22:30	EDT	4960	A	3.11	A	22.1	A	379	A
USGS	01570500	2017-09-29 23:00	EDT	4960	A	3.11	A	22.0	A	380	A
USGS	01570500	2017-09-29 23:30	EDT	4960	A	3.11	A	21.8	A	379	A
USGS	01570500	2017-09-30 00:00	EDT	4960	A	3.11	A	21.6	A	379	A
USGS	01570500	2017-09-30 00:30	EDT	4960	A	3.11	A	21.4	A	380	A
USGS	01570500	2017-09-30 01:00	EDT	4960	A	3.11	A	21.3	A	379	A
USGS	01570500	2017-09-30 01:30	EDT	4960	A	3.11	A	21.2	A	379	A
USGS	01570500	2017-09-30 02:00	EDT	4960	A	3.11	A	21.2	A	379	A
USGS	01570500	2017-09-30 02:30	EDT	4870	A	3.10	A	21.1	A	379	A
USGS	01570500	2017-09-30 03:00	EDT	4870	A	3.10	A	20.9	A	379	A
USGS	01570500	2017-09-30 03:30	EDT	4870	A	3.10	A	20.7	A	380	A
USGS	01570500	2017-09-30 04:00	EDT	4960	A	3.11	A	20.5	A	379	A
USGS	01570500	2017-09-30 04:30	EDT	4870	A	3.10	A	20.3	A	379	A
USGS	01570500	2017-09-30 05:00	EDT	4870	A	3.10	A	20.2	A	381	A
USGS	01570500	2017-09-30 05:30	EDT	4870	A	3.10	A	20.2	A	381	A
USGS	01570500	2017-09-30 06:00	EDT	4870	A	3.10	A	20.0	A	380	A
USGS	01570500	2017-09-30 06:30	EDT	4870	A	3.10	A	19.8	A	381	A
USGS	01570500	2017-09-30 07:00	EDT	4870	A	3.10	A	19.7	A	381	A
USGS	01570500	2017-09-30 07:30	EDT	4870	A	3.10	A	19.6	A	379	A
USGS	01570500	2017-09-30 08:00	EDT	4870	A	3.10	A	19.4	A	380	A
USGS	01570500	2017-09-30 08:30	EDT	4870	A	3.10	A	19.4	A	381	A
USGS	01570500	2017-09-30 09:00	EDT	4870	A	3.10	A	19.3	A	381	A
USGS	01570500	2017-09-30 09:30	EDT	4870	A	3.10	A	19.2	A	381	A
USGS	01570500	2017-09-30 10:00	EDT	4870	A	3.10	A	19.0	A	381	A
USGS	01570500	2017-09-30 10:30	EDT	4870	A	3.10	A	18.9	A	381	A
USGS	01570500	2017-09-30 11:00	EDT	4870	A	3.10	A	18.9	A	380	A
USGS	01570500	2017-09-30 11:30	EDT	4780	A	3.09	A	18.8	A	380	A
USGS	01570500	2017-09-30 12:00	EDT	4780	A	3.09	A	18.8	A	380	A
USGS	01570500	2017-09-30 12:30	EDT	4680	A	3.08	A	18.7	A	379	A
USGS	01570500	2017-09-30 13:00	EDT	4780	A	3.09	A	18.7	A	379	A
USGS	01570500	2017-09-30 13:30	EDT	4780	A	3.09	A	18.8	A	378	A
USGS	01570500	2017-09-30 14:00	EDT	4780	A	3.09	A	18.7	A	380	A
USGS	01570500	2017-09-30 14:30	EDT	4780	A	3.09	A	18.6	A	380	A
USGS	01570500	2017-09-30 15:00	EDT	4780	A	3.09	A	18.6	A	379	A
USGS	01570500	2017-09-30 15:30	EDT	4680	A	3.08	A	18.6	A	380	A
USGS	01570500	2017-09-30 16:00	EDT	4680	A	3.08	A	18.7	A	382	A
USGS	01570500	2017-09-30 16:30	EDT	4590	A	3.07	A	18.8	A	380	A
USGS	01570500	2017-09-30 17:00	EDT	4590	A	3.07	A	19.0	A	380	A
USGS	01570500	2017-09-30 17:30	EDT	4680	A	3.08	A	19.0	A	380	A
USGS	01570500	2017-09-30 18:00	EDT	4590	A	3.07	A	18.9	A	380	A
USGS	01570500	2017-09-30 18:30	EDT	4590	A	3.07	A	18.7	A	381	A
USGS	01570500	2017-09-30 19:00	EDT	4590	A	3.07	A	18.6	A	381	A
USGS	01570500	2017-09-30 19:30	EDT	4590	A	3.07	A	18.4	A	381	A
USGS	01570500	2017-09-30 20:00	EDT	4680	A	3.08	A	18.3	A	380	A
USGS	01570500	2017-09-30 20:30	EDT	4680	A	3.08	A	18.1	A	379	A
USGS	01570500	2017-09-30 21:00	EDT	4680	A	3.08	A	18.0	A	379	A
USGS	01570500	2017-09-30 21:30	EDT	4680	A	3.08	A	18.0	A	380	A
USGS	01570500	2017-09-30 22:00	EDT	4680	A	3.08	A	17.8	A	381	A
USGS	01570500	2017-09-30 22:30	EDT	4680	A	3.08	A	17.7	A	381	A
USGS	01570500	2017-09-30 23:00	EDT	4680	A	3.08	A	17.6	A	381	A
USGS	01570500	2017-09-30 23:30	EDT	4680	A	3.08	A	17.6	A	382	A
USGS	01570500	2017-10-01 00:00	EDT	4680	A	3.08	A	17.5	A	383	A
USGS	01570500	2017-10-01 00:30	EDT	4680	A	3.08	A	17.4	A	383	A
USGS	01570500	2017-10-01 01:00	EDT	4680	A	3.08	A	17.2	A	383	A
USGS	01570500	2017-10-01 01:30	EDT	4680	A	3.08	A	17.1	A	383	A
USGS	01570500	2017-10-01 02:00	EDT	4680	A	3.08	A	17.0	A	384	A
USGS	01570500	2017-10-01 02:30	EDT	4780	A	3.09	A	16.8	A	383	A
USGS	01570500	2017-10-01 03:00	EDT	4780	A	3.09	A	16.7	A	383	A
USGS	01570500	2017-10-01 03:30	EDT	4780	A	3.09	A	16.6	A	383	A
USGS	01570500	2017-10-01 04:00	EDT	4680	A	3.08	A	16.5	A	384	A
USGS	01570500	2017-10-01 04:30	EDT	4780	A	3.09	A	16.4	A	384	A
USGS	01570500	2017-10-01 05:00	EDT	4780	A	3.09	A	16.3	A	383	A
USGS	01570500	2017-10-01 05:30	EDT	4780	A	3.09	A	16.2	A	383	A
USGS	01570500	2017-10-01 06:00	EDT	4780	A	3.09	A	16.2	A	384	A
USGS	01570500	2017-10-01 06:30	EDT	4780	A	3.09	A	16.1	A	384	A
USGS	01570500	2017-10-01 07:00	EDT	4780	A	3.09	A	16.0	A	384	A
USGS	01570500	2017-10-01 07:30	EDT	4780	A	3.09	A	16.0	A	384	A
USGS	01570500	2017-10-01 08:00	EDT	4780	A	3.09	A	15.9	A	383	A
USGS	01570500	2017-10-01 08:30	EDT	4680	A	3.08	A	15.8	A	384	A
USGS	01570500	2017-10-01 09:00	EDT	4680	A	3.08	A	15.8	A	383	A
USGS	01570500	2017-10-01 09:30	EDT	4680	A	3.08	A	15.8	A	384	A
USGS	01570500	2017-10-01 10:00	EDT	4680	A	3.08	A	15.8	A	383	A
USGS	01570500	2017-10-01 10:30	EDT	4680	A	3.08	A	15.9	A	383	A
USGS	01570500	2017-10-01 11:00	EDT	4680	A	3.08	A	16.1	A	383	A
USGS	01570500	2017-10-01 11:30	EDT	4680	A	3.08	A	16.3	A	382	A
USGS	01570500	2017-10-01 12:00	EDT	4680	A	3.08	A	16.6	A	382	A
USGS	01570500	2017-10-01 12:30	EDT	4680	A	3.08	A	17.0	A	382	A
USGS	01570500	2017-10-01 13:00	EDT	4680	A	3.08	A	17.3	A	383	A
USGS	01570500	2017-10-01 13:30	EDT	4680	A	3.08	A	17.7	A	382	A
USGS	01570500	2017-10-01 14:00	EDT	4680	A	3.08	A	18.1	A	382	A
USGS	01570500	2017-10-01 14:30	EDT	4680	A	3.08	A	18.4	A	383	A
USGS	01570500	2017-10-01 15:00	EDT	4680	A	3.08	A	18.8	A	382	A
USGS	01570500	2017-10-01 15:30	EDT	4590	A	3.07	A	19.1	A	382	A
USGS	01570500	2017-10-01 16:00	EDT	4590	A	3.07	A	19.3	A	383	A
USGS	01570500	2017-10-01 16:30	EDT	4590	A	3.07	A	19.6	A	382	A
USGS	01570500	2017-10-01 17:00	EDT	4590	A	3.07	A	19.7	A	382	A
USGS	01570500	2017-10-01 17:30	EDT	4590	A	3.07	A	19.8	A	382	A
USGS	01570500	2017-10-01 18:00	EDT	4590	A	3.07	A	19.8	A	382	A
USGS	01570500	2017-10-01 18:30	EDT	4590	A	3.07	A	19.7	A	381	A
USGS	01570500	2017-10-01 19:00	EDT	4590	A	3.07	A	19.6	A	381	A
USGS	01570500	2017-10-01 19:30	EDT	4590	A	3.07	A	19.5	A	381	A
USGS	01570500	2017-10-01 20:00	EDT	4590	A	3.07	A	19.3	A	381	A
USGS	01570500	2017-10-01 20:30	EDT	4590	A	3.07	A	19.1	A	382	A
USGS	01570500	2017-10-01 21:00	EDT	4590	A	3.07	A	18.9	A	381	A
USGS	01570500	2017-10-01 21:30	EDT	4590	A	3.07	A	18.7	A	382	A
USGS	01570500	2017-10-01 22:00	EDT	4590	A	3.07	A	18.5	A	383	A
USGS	01570500	2017-10-01 22:30	EDT	4590	A	3.07	A	18.3	A	383	A
USGS	01570500	2017-10-01 23:00	EDT	4590	A	3.07	A	18.1	A	384	A
USGS	01570500	2017-10-01 23:30	EDT	4590	A	3.07	A	17.9	A	384	A
USGS	01570500	2017-10-02 00:00	EDT	4590	A	3.07	A	17.7	A	385	A
USGS	01570500	2017-10-02 00:30	EDT	4590	A	3.07	A	17.6	A	385	A
USGS	01570500	2017-10-02 01:00	EDT	4590	A	3.07	A	17.5	A	385	A
USGS	01570500	2017-10-02 01:30	EDT	4590	A	3.07	A	17.4	A	385	A
USGS	01570500	2017-10-02 02:00	EDT	4590	A	3.07	A	17.3	A	385	A
USGS	01570500	2017-10-02 02:30	EDT	4590	A	3.07	A	17.2	A	385	A
USGS	01570500	2017-10-02 03:00	EDT	4590	A	3.07	A	17.1	A	385	A
USGS	01570500	2017-10-02 03:30	EDT	4590	A	3.07	A	17.0	A	385	A
USGS	01570500	2017-10-02 04:00	EDT	4590	A	3.07	A	16.9	A	386	A
USGS	01570500	2017-10-02 04:30	EDT	4590	A	3.07	A	16.8	A	385	A
USGS	01570500	2017-10-02 05:00	EDT	4590	A	3.07	A	16.7	A	386	A
USGS	01570500	2017-10-02 05:30	EDT	4590	A	3.07	A	16.6	A	386	A
USGS	01570500	2017-10-02 06:00	EDT	4590	A	3.07	A	16.5	A	386	A
USGS	01570500	2017-10-02 06:30	EDT	4590	A	3.07	A	16.4	A	386	A
USGS	01570500	2017-10-02 07:00	EDT	4590	A	3.07	A	16.2	A	386	A
USGS	01570500	2017-10-02 07:30	EDT	4590	A	3.07	A	16.1	A	387	A
USGS	01570500	2017-10-02 08:00	EDT	4590	A	3.07	A	16.0	A	386	A
USGS	01570500	2017-10-02 08:30	EDT	4590	A	3.07	A	15.9	A	386	A
USGS	01570500	2017-10-02 09:00	EDT	4590	A	3.07	A	15.8	A	386	A
USGS	01570500	2017-10-02 09:30	EDT	4590	A	3.07	A	15.8	A	386	A
USGS	01570500	2017-10-02 10:00	EDT	4590	A	3.07	A	15.9	A	386	A
USGS	01570500	2017-10-02 10:30	EDT	4590	A	3.07	A	16.0	A	385	A
USGS	01570500	2017-10-02 11:00	EDT	4590	A	3.07	A	16.1	A	384	A
USGS	01570500	2017-10-02 11:30	EDT	4590	A	3.07	A	16.4	A	384	A
USGS	01570500	2017-10-02 12:00	EDT	4590	A	3.07	A	16.7	A	383	A
USGS	01570500	2017-10-02 12:30	EDT	4590	A	3.07	A	17.1	A	382	A
USGS	01570500	2017-10-02 13:00	EDT	4590	A	3.07	A	17.5	A	382	A
USGS	01570500	2017-10-02 13:30	EDT	4590	A	3.07	A	17.9	A	382	A
USGS	01570500	2017-10-02 14:00	EDT	4590	A	3.07	A	18.2	A	383	A
USGS	01570500	2017-10-02 14:30	EDT	4590	A	3.07	A	18.6	A	383	A
USGS	01570500	2017-10-02 15:00	EDT	4590	A	3.07	A	18.9	A	383	A
USGS	01570500	2017-10-02 15:30	EDT	4500	A	3.06	A	19.2	A	383	A
USGS	01570500	2017-10-02 16:00	EDT	4500	A	3.06	A	19.5	A	383	A
USGS	01570500	2017-10-02 16:30	EDT	4500	A	3.06	A	19.8	A	383	A
USGS	01570500	2017-10-02 17:00	EDT	4500	A	3.06	A	20.0	A	383	A
USGS	01570500	2017-10-02 17:30	EDT	4500	A	3.06	A	20.1	A	383	A
USGS	01570500	2017-10-02 18:00	EDT	4500	A	3.06	A	20.1	A	384	A
USGS	01570500	2017-10-02 18:30	EDT	4500	A	3.06	A	20.1	A	384	A
USGS	01570500	2017-10-02 19:00	EDT	4500	A	3.06	A	20.0	A	384	A
USGS	01570500	2017-10-02 19:30	EDT	4500	A	3.06	A	19.8	A	385	A
USGS	01570500	2017-10-02 20:00	EDT	4500	A	3.06	A	19.6	A	385	A
USGS	01570500	2017-10-02 20:30	EDT	4500	A	3.06	A	19.4	A	385	A
USGS	01570500	2017-10-02 21:00	EDT	4500	A	3.06	A	19.2	A	385	A
USGS	01570500	2017-10-02 21:30	EDT	4500	A	3.06	A	19.0	A	386	A
USGS	01570500	2017-10-02 22:00	EDT	4500	A	3.06	A	18.8	A	387	A
USGS	01570500	2017-10-02 22:30	EDT	4500	A	3.06	A	18.7	A	387	A
USGS	01570500	2017-10-02 23:00	EDT	4500	A	3.06	A	18.5	A	387	A
USGS	01570500	2017-10-02 23:30	EDT	4500	A	3.06	A	18.4	A	388	A
USGS	01570500	2017-10-03 00:00	EDT	4500	A	3.06	A	18.3	A	388	A
USGS	01570500	2017-10-03 00:30	EDT	4500	A	3.06	A	18.2	A	389	A
USGS	01570500	2017-10-03 01:00	EDT	4500	A	3.06	A	18.1	A	389	A
USGS	01570500	2017-10-03 01:30	EDT	4500	A	3.06	A	18.0	A	389	A
USGS	01570500	2017-10-03 02:00	EDT	4500	A	3.06	A	17.9	A	388	A
USGS	01570500	2017-10-03 02:30	EDT	4500	A	3.06	A	17.8	A	388	A
USGS	01570500	2017-10-03 03:00	EDT	4500	A	3.06	A	17.7	A	387	A
USGS	01570500	2017-10-03 03:30	EDT	4500	A	3.06	A	17.7	A	388	A
USGS	01570500	2017-10-03 04:00	EDT	4500	A	3.06	A	17.6	A	387	A
USGS	01570500	2017-10-03 04:30	EDT	4500	A	3.06	A	17.5	A	387	A
USGS	01570500	2017-10-03 05:00	EDT	4500	A	3.06	A	17.4	A	387	A
USGS	01570500	2017-10-03 05:30	EDT	4500	A	3.06	A	17.3	A	388	A
USGS	01570500	2017-10-03 06:00	EDT	4500	A	3.06	A	17.2	A	388	A
USGS	01570500	2017-10-03 06:30	EDT	4500	A	3.06	A	17.1	A	388	A
USGS	01570500	2017-10-03 07:00	EDT	4500	A	3.06	A	17.0	A	388	A
USGS	01570500	2017-10-03 07:30	EDT	4500	A	3.06	A	17.0	A	388	A
USGS	01570500	2017-10-03 08:00	EDT	4500	A	3.06	A	16.9	A	388	A
USGS	01570500	2017-10-03 08:30	EDT	4500	A	3.06	A	16.8	A	388	A
USGS	01570500	2017-10-03 09:00	EDT	4500	A	3.06	A	16.8	A	388	A
USGS	01570500	2017-10-03 09:30	EDT	4500	A	3.06	A	16.8	A	388	A
USGS	01570500	2017-10-03 10:00	EDT	4500	A	3.06	A	16.9	A	388	A
USGS	01570500	2017-10-03 10:30	EDT	4500	A	3.06	A	17.0	A	387	A
USGS	01570500	2017-10-03 11:00	EDT	4500	A	3.06	A	17.2	A	387	A
USGS	01570500	2017-10-03 11:30	EDT	4500	A	3.06	A	17.4	A	386	A
USGS	01570500	2017-10-03 12:00	EDT	4500	A	3.06	A	17.7	A	386	A
USGS	01570500	2017-10-03 12:30	EDT	4500	A	3.06	A	18.0	A	385	A
USGS	01570500	2017-10-03 13:00	EDT	4500	A	3.06	A	18.4	A	384	A
USGS	01570500	2017-10-03 13:30	EDT	4500	A	3.06	A	18.8	A	384	A
USGS	01570500	2017-10-03 14:00	EDT	4410	A	3.05	A	19.1	A	384	A
USGS	01570500	2017-10-03 14:30	EDT	4410	A	3.05	A	19.4	A	384	A
USGS	01570500	2017-10-03 15:00	EDT	4410	A	3.05	A	19.7	A	384	A
USGS	01570500	2017-10-03 15:30	EDT	4410	A	3.05	A	20.0	A	384	A
USGS	01570500	2017-10-03 16:00	EDT	4410	A	3.05	A	20.2	A	385	A
USGS	01570500	2017-10-03 16:30	EDT	4410	A	3.05	A	20.4	A	384	A
USGS	01570500	2017-10-03 17:00	EDT	4410	A	3.05	A	20.6	A	385	A
USGS	01570500	2017-10-03 17:30	EDT	4410	A	3.05	A	20.7	A	384	A
USGS	01570500	2017-10-03 18:00	EDT	4410	A	3.05	A	20.6	A	384	A
USGS	01570500	2017-10-03 18:30	EDT	4410	A	3.05	A	20.6	A	385	A
USGS	01570500	2017-10-03 19:00	EDT	4410	A	3.05	A	20.4	A	385	A
USGS	01570500	2017-10-03 19:30	EDT	4410	A	3.05	A	20.2	A	386	A
USGS	01570500	2017-10-03 20:00	EDT	4410	A	3.05	A	20.0	A	386	A
USGS	01570500	2017-10-03 20:30	EDT	4410	A	3.05	A	19.8	A	387	A
USGS	01570500	2017-10-03 21:00	EDT	4410	A	3.05	A	19.6	A	387	A
USGS	01570500	2017-10-03 21:30	EDT	4410	A	3.05	A	19.4	A	387	A
USGS	01570500	2017-10-03 22:00	EDT	4410	A	3.05	A	19.2	A	388	A
USGS	01570500	2017-10-03 22:30	EDT	4410	A	3.05	A	19.1	A	389	A
USGS	01570500	2017-10-03 23:00	EDT	4410	A	3.05	A	18.9	A	390	A
USGS	01570500	2017-10-03 23:30	EDT	4410	A	3.05	A	18.8	A	391	A
USGS	01570500	2017-10-04 00:00	EDT	4410	A	3.05	A	18.7	A	391	A
USGS	01570500	2017-10-04 00:30	EDT	4410	A	3.05	A	18.6	A	391	A
USGS	01570500	2017-10-04 01:00	EDT	4410	A	3.05	A	18.5	A	391	A
USGS	01570500	2017-10-04 01:30	EDT	4410	A	3.05	A	18.5	A	391	A
USGS	01570500	2017-10-04 02:00	EDT	4410	A	3.05	A	18.4	A	391	A
USGS	01570500	2017-10-04 02:30	EDT	4410	A	3.05	A	18.4	A	389	A
USGS	01570500	2017-10-04 03:00	EDT	4410	A	3.05	A	18.4	A	389	A
USGS	01570500	2017-10-04 03:30	EDT	4410	A	3.05	A	18.3	A	389	A
USGS	01570500	2017-10-04 04:00	EDT	4410	A	3.05	A	18.2	A	388	A
USGS	01570500	2017-10-04 04:30	EDT	4500	A	3.06	A	18.2	A	389	A
USGS	01570500	2017-10-04 05:00	EDT	4410	A	3.05	A	18.1	A	389	A
USGS	01570500	2017-10-04 05:30	EDT	4500	A	3.06	A	18.0	A	388	A
USGS	01570500	2017-10-04 06:00	EDT	4500	A	3.06	A	18.0	A	389	A
USGS	01570500	2017-10-04 06:30	EDT	4500	A	3.06	A	17.9	A	389	A
USGS	01570500	2017-10-04 07:00	EDT	4500	A	3.06	A	17.8	A	388	A
USGS	01570500	2017-10-04 07:30	EDT	4500	A	3.06	A	17.8	A	388	A
USGS	01570500	2017-10-04 08:00	EDT	4500	A	3.06	A	17.7	A	388	A
USGS	01570500	2017-10-04 08:30	EDT	4500	A	3.06	A	17.7	A	388	A
USGS	01570500	2017-10-04 09:00	EDT	4500	A	3.06	A	17.7	A	387	A
USGS	01570500	2017-10-04 09:30	EDT	4500	A	3.06	A	17.7	A	387	A
USGS	01570500	2017-10-04 10:00	EDT	4500	A	3.06	A	17.8	A	387	A
USGS	01570500	2017-10-04 10:30	EDT	4500	A	3.06	A	17.8	A	386	A
USGS	01570500	2017-10-04 11:00	EDT	4410	A	3.05	A	18.0	A	386	A
USGS	01570500	2017-10-04 11:30	EDT	4410	A	3.05	A	18.2	A	385	A
USGS	01570500	2017-10-04 12:00	EDT	4410	A	3.05	A	18.5	A	384	A
USGS	01570500	2017-10-04 12:30	EDT	4410	A	3.05	A	18.8	A	384	A
USGS	01570500	2017-10-04 13:00	EDT	4410	A	3.05	A	19.1	A	383	A
USGS	01570500	2017-10-04 13:30	EDT	4410	A	3.05	A	19.5	A	383	A
USGS	01570500	2017-10-04 14:00	EDT	4410	A	3.05	A	19.9	A	382	A
USGS	01570500	2017-10-04 14:30	EDT	4410	A	3.05	A	20.3	A	382	A
USGS	01570500	2017-10-04 15:00	EDT	4410	A	3.05	A	20.6	A	383	A
USGS	01570500	2017-10-04 15:30	EDT	4410	A	3.05	A	20.9	A	383	A
USGS	01570500	2017-10-04 16:00	EDT	4410	A	3.05	A	21.2	A	383	A
USGS	01570500	2017-10-04 16:30	EDT	4410	A	3.05	A	21.5	A	383	A
USGS	01570500	2017-10-04 17:00	EDT	4410	A	3.05	A	21.7	A	383	A
USGS	01570500	2017-10-04 17:30	EDT	4410	A	3.05	A	21.8	A	382	A
USGS	01570500	2017-10-04 18:00	EDT	4410	A	3.05	A	21.8	A	382	A
USGS	01570500	2017-10-04 18:30	EDT	4410	A	3.05	A	21.8	A	383	A
USGS	01570500	2017-10-04 19:00	EDT	4410	A	3.05	A	21.6	A	384	A
USGS	01570500	2017-10-04 19:30	EDT	4410	A	3.05	A	21.4	A	385	A
USGS	01570500	2017-10-04 20:00	EDT	4410	A	3.05	A	21.2	A	385	A
USGS	01570500	2017-10-04 20:30	EDT	4410	A	3.05	A	21.0	A	384	A
USGS	01570500	2017-10-04 21:00	EDT	4410	A	3.05	A	20.8	A	385	A
USGS	01570500	2017-10-04 21:30	EDT	4410	A	3.05	A	20.6	A	386	A
USGS	01570500	2017-10-04 22:00	EDT	4410	A	3.05	A	20.4	A	386	A
USGS	01570500	2017-10-04 22:30	EDT	4410	A	3.05	A	20.3	A	387	A
USGS	01570500	2017-10-04 23:00	EDT	4410	A	3.05	A	20.2	A	388	A
USGS	01570500	2017-10-04 23:30	EDT	4410	A	3.05	A	20.0	A	388	A
USGS	01570500	2017-10-05 00:00	EDT	4410	A	3.05	A	19.9	A	389	A
USGS	01570500	2017-10-05 00:30	EDT	4410	A	3.05	A	19.8	A	390	A
USGS	01570500	2017-10-05 01:00	EDT	4410	A	3.05	A	19.7	A	390	A
USGS	01570500	2017-10-05 01:30	EDT	4410	A	3.05	A	19.6	A	390	A
USGS	01570500	2017-10-05 02:00	EDT	4410	A	3.05	A	19.6	A	390	A
USGS	01570500	2017-10-05 02:30	EDT	4410	A	3.05	A	19.6	A	389	A
USGS	01570500	2017-10-05 03:00	EDT	4410	A	3.05	A	19.5	A	389	A
USGS	01570500	2017-10-05 03:30	EDT	4410	A	3.05	A	19.5	A	388	A
USGS	01570500	2017-10-05 04:00	EDT	4410	A	3.05	A	19.5	A	388	A
USGS	01570500	2017-10-05 04:30	EDT	4410	A	3.05	A	19.5	A	388	A
USGS	01570500	2017-10-05 05:00	EDT	4410	A	3.05	A	19.5	A	388	A
USGS	01570500	2017-10-05 05:30	EDT	4410	A	3.05	A	19.5	A	388	A
USGS	01570500	2017-10-05 06:00	EDT	4410	A	3.05	A	19.5	A	388	A
USGS	01570500	2017-10-05 06:30	EDT	4410	A	3.05	A	19.4	A	389	A
USGS	01570500	2017-10-05 07:00	EDT	4410	A	3.05	A	19.4	A	389	A
USGS	01570500	2017-10-05 07:30	EDT	4410	A	3.05	A	19.3	A	389	A
USGS	01570500	2017-10-05 08:00	EDT	4410	A	3.05	A	19.3	A	389	A
USGS	01570500	2017-10-05 08:30	EDT	4410	A	3.05	A	19.3	A	389	A
USGS	01570500	2017-10-05 09:00	EDT	4410	A	3.05	A	19.3	A	390	A
USGS	01570500	2017-10-05 09:30	EDT	4410	A	3.05	A	19.3	A	390	A
USGS	01570500	2017-10-05 10:00	EDT	4410	A	3.05	A	19.4	A	390	A
USGS	01570500	2017-10-05 10:30	EDT	4410	A	3.05	A	19.4	A	390	A
USGS	01570500	2017-10-05 11:00	EDT	4410	A	3.05	A	19.6	A	389	A
USGS	01570500	2017-10-05 11:30	EDT	4410	A	3.05	A	19.7	A	388	A
USGS	01570500	2017-10-05 12:00	EDT	4410	A	3.05	A	19.9	A	389	A
USGS	01570500	2017-10-05 12:30	EDT	4410	A	3.05	A	20.1	A	388	A
USGS	01570500	2017-10-05 13:00	EDT	4410	A	3.05	A	20.3	A	387	A
USGS	01570500	2017-10-05 13:30	EDT	4410	A	3.05	A	20.6	A	386	A
USGS	01570500	2017-10-05 14:00	EDT	4410	A	3.05	A	20.8	A	385	A
USGS	01570500	2017-10-05 14:30	EDT	4410	A	3.05	A	21.0	A	385	A
USGS	01570500	2017-10-05 15:00	EDT	4410	A	3.05	A	21.3	A	384	A
